TICKER,Sector,Industry
YNDX,Information Technology,Internet Software & IT Services
AER,Industrials,Trading Companies & Distributors
DAC,Industrials,Transportation Air Freight & Marine
MRVSY,Consumer Staples,Food Products
ADPXY,Consumer Discretionary,Household Durables (non-Homebuilding)
TTPPF,Consumer Staples,Food & Stapes Retailing
GVLMY,Energy,Oil & Gas Exploration & Production 
GRPTF,Industrials,Transportation Air Freight & Marine
DCCPF,Industrials,Industrial Conglomerates
CVNZF,Consumer Staples,Household & Personal Products
TMAK,Financials,Banks
SFNXF,Financials,Diversified Financials
HWTFF,Communication Services,Media
SILLF,Industrials,Industrial Machinery
ORPEF,Health Care,Health Care Providers (non-HMO)
ASCCF,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury
VAPE,Consumer Discretionary,Specialty Stores
TGGFF,Financials,Diversified Financials
HWPR,Information Technology,Computers Electronics
AFBG,Industrials,Commercial & Professional Services
KPCUF,Financials,Banks
BNGRF,Consumer Staples,Food Products
FIRRF,Industrials,Construction & Farm Machinery
FAMDF,Health Care,Pharmaceuticals
NWPP,Financials,Banks
SYRVF,Industrials,Construction & Engineering
SZRRF,Real Estate,Real Estate
FDGMF,Energy,Coal & Consumable Fuels 
ESNC,Industrials,Electrical Equipment
KRYPY,Real Estate,Real Estate
PUTKF,Energy,Coal & Consumable Fuels 
RYES,Materials,Precious Metals Gold Mining 
CMGMF,Industrials,Aerospace & Defense 
ACPIF,Utilities,Multi-Utilities Water Utilities Power
PKCOF,Industrials,Commercial & Professional Services
RKUNF,Consumer Discretionary,Internet & Catalog Retail
STLT,Health Care,Pharmaceuticals
QRXPF,Health Care,Pharmaceuticals
PRLX,Health Care,Health Crare Equipment & Technology
LTGHF,Health Care,Health Care Providers (non-HMO)
LBTSF,Health Care,Pharmaceuticals
HENGF,Consumer Discretionary,Specialty Stores
GNRV,Financials,Banks
QEBR,Health Care,Health Care Providers (non-HMO)
HPCRF,Consumer Discretionary,Specialty Retail
ORDRF,Materials,Precious Metals Gold Mining 
CBOF,Financials,Banks
CGYV,Industrials,Electrical Equipment
URGYF,Materials,Precious Metals Gold Mining 
BCAL,Financials,Banks
CCRGF,Real Estate,Real Estate
FLIDF,Industrials,Construction & Farm Machinery
AFGVY,Health Care,Health Crare Equipment & Technology
CPKPF,Consumer Staples,Food Products
BNDSF,Financials,Banks
MROIF,Energy,Oil & Gas Exploration & Production 
AUVGF,Consumer Staples,Beverages Tobacco
YATRF,Industrials,Transportation Air Freight & Marine
TDC,Information Technology,Software
FGETF,Consumer Discretionary,Hotels Leisure & Consumer Services
BICEY,Industrials,Commercial & Professional Services
REVNF,Financials,Diversified Financials
SXC,Materials,Aluminum Steel
CRMBQ,Consumer Staples,Food & Stapes Retailing
ESPIQ,Energy,Oil & Gas Exploration & Production 
AG,Materials,Precious Metals Gold Mining 
WRCDF,Information Technology,Internet Software & IT Services
FMPR,Communication Services,Media
TYHOF,Industrials,Trading Companies & Distributors
MYBUF,Information Technology,Semiconductor Equipment
CHZHF,Materials,Aluminum Steel
FLDM,Health Care,Biotechnology Life Sciences
ATLKF,Industrials,Industrial Machinery
RAFLF,Health Care,Health Care Providers (non-HMO)
CVONF,Energy,Oil & Gas Exploration & Production 
EEKAF,Industrials,Electrical Equipment
MCHVF,Consumer Discretionary,Hotels Leisure & Consumer Services
ABCZF,Health Care,Biotechnology Life Sciences
SOHVY,Industrials,Industrial Machinery
FRANQ,Consumer Discretionary,Apparel & Textiles
DMTGF,Communication Services,Media
JTEKF,Consumer Discretionary,Auotomobiles & Components
EDNMF,Information Technology,Internet Software & IT Services
DFRYF,Consumer Discretionary,Specialty Stores
ENQUF,Energy,Oil & Gas Exploration & Production 
OIEXF,Energy,Oil & Gas Exploration & Production 
SONVF,Health Care,Health Crare Equipment & Technology
YORUF,Consumer Discretionary,Auotomobiles & Components
IPDQF,Health Care,Health Crare Equipment & Technology
HENI,Energy,Oil & Gas Exploration & Production 
AUDVF,Consumer Discretionary,Auotomobiles & Components
NWFAF,Consumer Discretionary,Auotomobiles & Components
SBBSF,Real Estate,Real Estate
EZIDF,Energy,Oil & Gas Equipment & Services 
APDSF,Industrials,Transportation Air Freight & Marine
LNTEF,Materials,Chemicals
MHYR,Industrials,Construction & Farm Machinery
AAON,Industrials,Building Products
AIR,Industrials,Aerospace & Defense 
FKWL,Information Technology,Communications Equipment
HTHT,Consumer Discretionary,Hotels Leisure & Consumer Services
SMNUF,Communication Services,Diversified Telecommunication Services
CROMF,Real Estate,Real Estate
UNPSF,Consumer Staples,Food Products
DNSBF,Real Estate,Real Estate
CLDT,Real Estate,Real Estate
PLOW,Industrials,Construction & Farm Machinery
ADMT,Materials,Chemicals
IGC,Health Care,Trading Companies & Distributors
SPB,Consumer Staples,Household & Personal Products
AFAP,Industrials,Commercial & Professional Services
NZRFF,Energy,Coal & Consumable Fuels 
AES,Utilities,Multi-Utilities Water Utilities Power
GDOT,Financials,Diversified Financials
EXPR,Consumer Discretionary,Apparel & Textiles
CLPBF,Health Care,Health Crare Equipment & Technology
FAF,Financials,Insurance Brokers & Reinsurance
TKCOF,Communication Services,Media
IVR,Financials,Diversified Financials
CLFD,Information Technology,Communications Equipment
IMJX,Information Technology,Computers Electronics
PM,Consumer Staples,Beverages Tobacco
PTTN,Energy,Coal & Consumable Fuels 
SIHBY,Industrials,Transportation Air Freight & Marine
GPRC,Industrials,Commercial & Professional Services
KWGPF,Real Estate,Real Estate
PRG,Financials,Diversified Financials
ABT,Health Care,Health Crare Equipment & Technology
ABMD,Health Care,Health Crare Equipment & Technology
AXAS,Energy,Oil & Gas Exploration & Production 
ULIHF,Health Care,Pharmaceuticals
BORNY,Consumer Staples,Beverages Tobacco
BPMUF,Health Care,Biotechnology Life Sciences
TSLA,Consumer Discretionary,Auotomobiles & Components
ACMT,Financials,Insurance Brokers & Reinsurance
ACMTA,Financials,Insurance Brokers & Reinsurance
ACU,Industrials,Commercial & Professional Services
AHIX,Information Technology,Software
FOVSY,Consumer Discretionary,Auotomobiles & Components
MKMLF,Industrials,Industrial Machinery
CPLP,Energy,Transportation Air Freight & Marine
BKTI,Information Technology,Communications Equipment
JALC,Financials,Insurance Brokers & Reinsurance
AE,Energy,Coal & Consumable Fuels 
SEGSF,Industrials,Transportation Air Freight & Marine
ADDC,Information Technology,Computers Electronics
AEY,Information Technology,Computers Electronics
ADBE,Information Technology,Software
CHYCF,Industrials,Construction & Engineering
JAGGF,Materials,Precious Metals Gold Mining 
HRTX,Health Care,Biotechnology Life Sciences
SZCRF,Financials,Insurance Brokers & Reinsurance
CPS,Consumer Discretionary,Auotomobiles & Components
EBRPF,Consumer Staples,Food Products
ENV,Information Technology,Software
GOFPY,Consumer Discretionary,Hotels Leisure & Consumer Services
IPXHF,Energy,Oil & Gas Exploration & Production 
CVAT,Information Technology,Computers Electronics
PAM,Utilities,Electric Utilities
AMD,Information Technology,Semiconductors
GNRC,Industrials,Electrical Equipment
ASMIY,Information Technology,Semiconductor Equipment
AEG,Financials,Life Health & Multi-line Insurance
CNET,Consumer Discretionary,Media
TSRYF,Consumer Staples,Beverages Tobacco
AEM,Materials,Precious Metals Gold Mining 
AGRS,Consumer Staples,Food Products
KMRCF,Industrials,Industrial Machinery
HMSVF,Industrials,Commercial & Professional Services
IRDM,Communication Services,Diversified Telecommunication Services
APD,Materials,Chemicals
AIRT,Industrials,Transportation Air Freight & Marine
PTEL,Communication Services,Diversified Telecommunication Services
HFAHF,Financials,Diversified Financials
RCMW,Consumer Staples,Beverages Tobacco
AJINY,Consumer Staples,Food Products
ELUXY,Consumer Discretionary,Household Durables (non-Homebuilding)
AKZOY,Materials,Specialty Chemicals 
ATRI,Health Care,Health Crare Equipment & Technology
ALAN,Utilities,Multi-Utilities Water Utilities Power
CECE,Industrials,Commercial & Professional Services
ALK,Industrials,Airlines
GLBR,Financials,Diversified Financials
AIN,Industrials,Industrial Machinery
KNDI,Consumer Discretionary,Auotomobiles & Components
MATX,Industrials,Transportation Air Freight & Marine
ALX,Real Estate,Real Estate
SKUYF,Industrials,Industrial Machinery
OMAGQ,Real Estate,Real Estate
TNJIF,Industrials,Commercial & Professional Services
ALCO,Consumer Staples,Food Products
ALKS,Health Care,Biotechnology Life Sciences
LNG,Energy,Coal & Consumable Fuels 
ATI,Materials,Aluminum Steel
Y,Financials,Insurance Brokers & Reinsurance
KDDIY,Communication Services,Wireless Telecommunication Services
CLVSF,Health Care,Health Crare Equipment & Technology
UAL,Industrials,Airlines
NX,Industrials,Building Products
AB,Financials,Diversified Financials
PTAIF,Consumer Discretionary,Auotomobiles & Components
COR,Real Estate,Real Estate
CTSO,Health Care,Health Crare Equipment & Technology
LYSFF,Consumer Staples,Food Products
OCSL,Financials,Diversified Financials
FANH,Financials,Insurance Brokers & Reinsurance
PSRVF,Materials,Precious Metals Gold Mining 
HON,Industrials,Industrial Conglomerates
GENSF,Health Care,Biotechnology Life Sciences
TRGNF,Health Care,Biotechnology Life Sciences
CTJHF,Industrials,Trading Companies & Distributors
FDRVF,Information Technology,Software
HBTC,Financials,Banks
SWKS,Information Technology,Semiconductors
IVFH,Consumer Staples,Food & Stapes Retailing
EINF,Information Technology,Software
LSLPF,Real Estate,Real Estate
RGRX,Health Care,Biotechnology Life Sciences
SYNI,Health Care,Pharmaceuticals
TEUM,Information Technology,Software
ALTX,Energy,Oil & Gas Exploration & Production 
LPRRF,Consumer Staples,Beverages Tobacco
HWM,Industrials,Aerospace & Defense 
ABDR,Consumer Discretionary,Restaurants
ABCP,Real Estate,Real Estate
EADSY,Industrials,Aerospace & Defense 
AMLC,Industrials,Construction & Engineering
MMHTF,Consumer Discretionary,Hotels Leisure & Consumer Services
AAVVF,Energy,Oil & Gas Exploration & Production 
HES,Energy,Oil & Gas Exploration & Production 
ATAX,Financials,Banks
JCI,Industrials,Building Products
TEL,Information Technology,Computers Electronics
DQ,Information Technology,Semiconductor Equipment
POTTF,Consumer Discretionary,Household Durables (non-Homebuilding)
ABLT,Materials,Specialty Chemicals 
USAQ,Health Care,Biotechnology Life Sciences
PACB,Health Care,Biotechnology Life Sciences
ABM,Industrials,Commercial & Professional Services
IFPJF,Communication Services,Media
NDBKF,Financials,Banks
KNCAY,Information Technology,Computers Electronics
HTCKF,Information Technology,Computers Electronics
AJINF,Consumer Staples,Food Products
AKBLF,Health Care,Pharmaceuticals
IPXHY,Energy,Oil & Gas Exploration & Production 
CRVW,Health Care,Health Crare Equipment & Technology
HPP,Real Estate,Real Estate
DLYT,Information Technology,Semiconductors
KRYAY,Consumer Staples,Food Products
LLDTF,Financials,Banks
CJJD,Consumer Staples,Food & Stapes Retailing
HALL,Financials,Insurance Brokers & Reinsurance
ADLI,Health Care,Health Crare Equipment & Technology
VNTA,Consumer Discretionary,Distributors Multiline Retail
CIHHF,Financials,Banks
ECOL,Industrials,Commercial & Professional Services
AEP,Utilities,Electric Utilities
MNSF,Materials,Aluminum Steel
AXP,Financials,Diversified Financials
AFL,Financials,Life Health & Multi-line Insurance
GBDC,Financials,Diversified Financials
TBLMF,Consumer Staples,Food Products
SWDHF,Consumer Discretionary,Household Durables (non-Homebuilding)
EYUUF,Utilities,Multi-Utilities Water Utilities Power
GZUHF,Real Estate,Real Estate
SWRBF,Real Estate,Real Estate
BCOMF,Communication Services,Diversified Telecommunication Services
TVTY,Health Care,Health Care Providers (non-HMO)
IDEXY,Consumer Discretionary,Apparel & Textiles
GEGYF,Energy,Oil & Gas Exploration & Production 
AIG,Financials,Life Health & Multi-line Insurance
DDDA,Consumer Discretionary,Auotomobiles & Components
MICCF,Communication Services,Wireless Telecommunication Services
DRXGF,Utilities,Multi-Utilities Water Utilities Power
JTEKY,Consumer Discretionary,Auotomobiles & Components
HAIPF,Materials,Containers & Packaging
IRWD,Health Care,Biotechnology Life Sciences
CDGXY,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury
FZMD,Health Care,Health Care Providers (non-HMO)
HI,Industrials,Industrial Machinery
ANAT,Financials,Life Health & Multi-line Insurance
TEPCF,Utilities,Electric Utilities
FNNNF,Industrials,Airlines
MKRYF,Energy,Oil & Gas Exploration & Production 
SWPRF,Real Estate,Real Estate
ELA,Consumer Discretionary,Specialty Stores
KIROY,Materials,Aluminum Steel
IEP,Industrials,Industrial Conglomerates
ICTPU,Consumer Discretionary,Restaurants
AMS,Health Care,Health Care Providers (non-HMO)
AMSWA,Information Technology,Software
ACOSF,Information Technology,Computers Electronics
AVGO,Information Technology,Semiconductors
AVD,Materials,Chemicals
AVOT,Materials,Precious Metals Gold Mining 
TSSJF,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury
AMWD,Industrials,Building Products
AL,Industrials,Trading Companies & Distributors
KAR,Industrials,Commercial & Professional Services
AME,Industrials,Electrical Equipment
AMGN,Health Care,Biotechnology Life Sciences
AMTA,Industrials,Industrial Machinery
NAPRF,Consumer Discretionary,Internet & Catalog Retail
GMHLY,Financials,Diversified Financials
AP,Materials,Aluminum Steel
APH,Information Technology,Computers Electronics
CDEVF,Real Estate,Real Estate
CFNB,Financials,Diversified Financials
AXR,Industrials,Commercial & Professional Services
NATR,Consumer Staples,Household & Personal Products
ZIXI,Information Technology,Software
HKBV,Consumer Staples,Beverages Tobacco
ASYS,Information Technology,Semiconductor Equipment
APYX,Health Care,Health Crare Equipment & Technology
ADI,Information Technology,Semiconductors
MHSDF,Communication Services,Media
JRONY,Consumer Staples,Food & Stapes Retailing
VTKLY,Information Technology,Communications Equipment
KHOLY,Industrials,Industrial Conglomerates
ANDR,Information Technology,Computers Electronics
STAR,Real Estate,Real Estate
NGLOY,Materials,Precious Metals Gold Mining 
NBR,Energy,Oil & Gas Drilling
ASWRF,Materials,Precious Metals Gold Mining 
AGTT,Materials,Specialty Chemicals 
CLASF,Materials,Precious Metals Gold Mining 
ARZTF,Consumer Staples,Food Products
DPZUF,Consumer Discretionary,Restaurants
PETFF,Energy,Coal & Consumable Fuels 
SPHDF,Health Care,Biotechnology Life Sciences
SZDEF,Industrials,Commercial & Professional Services
BFLBF,Industrials,Commercial & Professional Services
URAL,Industrials,Road & Rail
PYTCF,Consumer Discretionary,Hotels Leisure & Consumer Services
ARCS,Consumer Discretionary,Internet & Catalog Retail
DUERF,Industrials,Industrial Machinery
PBCRF,Financials,Banks
SEIGF,Industrials,Industrial Machinery
APA,Energy,Oil & Gas Exploration & Production 
APOG,Industrials,Building Products
ATRVF,Energy,Oil & Gas Exploration & Production 
AAPL,Information Technology,Computers Electronics
NCTKF,Industrials,Industrial Machinery
JAN,Industrials,Commercial & Professional Services
SPOM,Health Care,Health Crare Equipment & Technology
KAOCF,Consumer Staples,Household & Personal Products
GGPXF,Financials,Diversified Financials
AMAT,Information Technology,Semiconductor Equipment
EPAC,Industrials,Industrial Machinery
TREC,Materials,Chemicals
AOXY,Real Estate,Real Estate
LGCLF,Materials,Chemicals
