,TICKER,Sector,Industry,tix_og_adjpx,tix_last_adjpx,cumul_ret
12171,BASX,Energy,Oil & Gas Equipment & Services ,N/A,N/A,nan%
12172,TFII,Industrials,Road & Rail,14.1709667413413,49.7217283912173,250.87%
12173,VVPR,Utilities,Multi-Utilities Water Utilities Power,73.392,92.8,26.44%
12174,RAHGF,Financials,Diversified Financials,9.58303569055366,0.05,-99.48%
12175,GECC,Financials,Diversified Financials,23.9190955470861,13.4755986536395,-43.66%
12176,SNAP,Information Technology,Internet Software & IT Services,24.48,50.07,104.53%
12177,BNCDY,Financials,Diversified Financials,10.2480888288399,13.0346281605094,27.19%
12178,YDRMF,Materials,Precious Metals Gold Mining ,0.275,0.1295,-52.91%
12179,TGRP,Communication Services,Wireless Telecommunication Services,0.25,0.95,280.00%
12180,JTTRY,Industrials,Transportation Air Freight & Marine,19.3503774583333,30.5,57.62%
12181,HWDJY,Industrials,Trading Companies & Distributors,20.1007280869736,33.6419199316952,67.37%
12182,NPPNY,Health Care,Pharmaceuticals,16.83,16.76,-0.42%
12183,JILL,Consumer Discretionary,Apparel & Textiles,44.1385526051357,3.73,-91.55%
12184,OBSV,Health Care,Biotechnology Life Sciences,11.65,2.08,-82.15%
12185,VREX,Health Care,Health Crare Equipment & Technology,28.15,16.68,-40.75%
12186,ANAB,Health Care,Biotechnology Life Sciences,17.0,21.5,26.47%
12187,JNCE,Health Care,Biotechnology Life Sciences,17.25,7.0,-59.42%
12188,DREM,Consumer Discretionary,Hotels Leisure & Consumer Services,0.57,0.074,-87.02%
12189,JELD,Industrials,Building Products,26.12,25.36,-2.91%
12190,REVG,Industrials,Construction & Farm Machinery,19.3173843479885,7.14916000415935,-62.99%
12191,LAUR,Consumer Discretionary,Hotels Leisure & Consumer Services,5.85555021599015,6.43447631281634,9.89%
12192,INVH,Real Estate,Real Estate,17.0131580511775,27.129788742825,59.46%
12193,KRP,Energy,Oil & Gas Exploration & Production ,10.4635384419033,5.58906513668337,-46.59%
12194,METC,Materials,Aluminum Steel,12.3041541747583,2.61520029692281,-78.75%
12195,DMLRY,Consumer Discretionary,Auotomobiles & Components,14.6846390268734,16.2502768428099,10.66%
12196,SACH,Financials,Diversified Financials,2.30681354231635,2.84423365512306,23.30%
12197,CLPR,Real Estate,Real Estate,9.64695777454092,5.87882051334627,-39.06%
12198,IFMK,Consumer Staples,Food & Stapes Retailing,10.99,0.783,-92.88%
12199,DSKE,Industrials,Road & Rail,9.63,5.81,-39.67%
12200,TALO,Energy,Oil & Gas Exploration & Production ,36.35,8.24,-77.33%
12201,HLNE,Financials,Diversified Financials,15.642132500286,73.3391817734544,368.86%
12202,WRFX,Communication Services,Media,5.2,0.00034,-99.99%
12203,WTTR,Energy,Oil & Gas Equipment & Services ,13.4722131092019,3.939805545487,-70.76%
12204,PCSB,Financials,Banks,15.6607379487688,15.5246177492273,-0.87%
12205,MRRCF,Health Care,Pharmaceuticals,1.594,0.0033,-99.79%
12206,ICCH,Financials,Insurance Brokers & Reinsurance,14.4,14.3,-0.69%
12207,VRNA,Health Care,Pharmaceuticals,13.5,7.0,-48.15%
12208,FND,Consumer Discretionary,Specialty Retail,32.05,92.85,189.70%
12209,CVNA,Consumer Discretionary,Specialty Retail,11.1,239.54,2058.02%
12210,MTNB,Health Care,Biotechnology Life Sciences,0.895,1.36,51.96%
12211,BYSI,Health Care,Biotechnology Life Sciences,16.8,12.2,-27.38%
12212,DGLT,Information Technology,Software,9.67499999999999,0.0003,-100.00%
12213,PLYA,Consumer Discretionary,Hotels Leisure & Consumer Services,10.75,5.95,-44.65%
12214,ARD,Materials,Containers & Packaging,18.7640833084589,16.0897292565411,-14.25%
12215,NODK,Financials,Insurance Brokers & Reinsurance,14.75,16.42,11.32%
12216,PUMP,Energy,Oil & Gas Equipment & Services ,14.5,7.39,-49.03%
12217,GOOS,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury,16.08,29.77,85.14%
12218,INSE,Consumer Discretionary,Hotels Leisure & Consumer Services,8.1,6.58,-18.77%
12219,SPRCY,Health Care,Biotechnology Life Sciences,8.98,3.75,-58.24%
12220,AYX,Information Technology,Software,15.5,121.79,685.74%
12221,HESM,Energy,Coal & Consumable Fuels ,14.9872694222931,14.8814058320321,-0.71%
12222,SNDR,Industrials,Road & Rail,15.9777020200273,19.833461081411,24.13%
12223,OKTA,Information Technology,Internet Software & IT Services,23.51,254.26,981.50%
12224,BTU,Energy,Coal & Consumable Fuels ,27.6235402403434,2.37944626933171,-91.39%
12225,YEXT,Information Technology,Software,13.41,15.72,17.23%
12226,FBRX,Health Care,Biotechnology Life Sciences,186.75,36.41,-80.50%
12227,CADE,Financials,Banks,17.7675639270693,23.5062122293331,32.30%
12228,HCC,Materials,Aluminum Steel,29.7530536684044,19.360790058846,-34.93%
12229,AZUL,Industrials,Airlines,21.5,22.82,6.14%
12230,WOW,Communication Services,Media,16.5,10.67,-35.33%
12231,JHG,Financials,Diversified Financials,20.2423335441695,27.4400151140812,35.56%
12232,BTB,Consumer Staples,Food & Stapes Retailing,220500.0,26100.0,-88.16%
12233,SMHI,Energy,Oil & Gas Equipment & Services ,20.59,2.71,-86.84%
12234,CNVVY,Health Care,Health Crare Equipment & Technology,11.240169489059,10.3793192449516,-7.66%
12235,MDBIF,Health Care,Health Crare Equipment & Technology,0.27,0.007,-97.41%
12236,SSTI,Information Technology,Software,14.38,37.7,162.17%
12237,PLYM,Real Estate,Real Estate,11.8413679486609,13.1017598053437,10.64%
12238,EEX,Communication Services,Media,18.317008011458,5.42,-70.41%
12239,ZYME,Health Care,Biotechnology Life Sciences,13.0,47.26,263.54%
12240,CLDR,Information Technology,Software,18.1,13.91,-23.15%
12241,NCSM,Energy,Oil & Gas Equipment & Services ,400.2,22.51,-94.38%
12242,AFBI,Financials,Banks,N/A,N/A,nan%
12243,SOS,Financials,Diversified Financials,3200.0,74.0,-97.69%
12244,WONEF,Industrials,Construction & Engineering,0.36,0.03,-91.67%
12245,URGN,Health Care,Biotechnology Life Sciences,13.98,18.02,28.90%
12246,BHVN,Health Care,Biotechnology Life Sciences,N/A,N/A,nan%
12247,AM,Energy,Coal & Consumable Fuels ,9.97572805990678,5.64195830148066,-43.44%
12248,KREF,Financials,Diversified Financials,11.1737079644658,12.4744781095846,11.64%
12249,OVID,Health Care,Biotechnology Life Sciences,12.25,2.31,-81.14%
12250,BCEI,Energy,Oil & Gas Exploration & Production ,N/A,N/A,nan%
12251,FPH,Real Estate,Real Estate,15.04,5.46,-63.70%
12252,BRLXF,Utilities,Multi-Utilities Water Utilities Power,7.97577293967434,35.0734543502251,339.75%
12253,VERI,Information Technology,Software,13.07,28.45,117.67%
12254,IR,Industrials,Industrial Machinery,21.0273763669059,45.4031880225702,115.92%
12255,SOI,Energy,Oil & Gas Equipment & Services ,8.99368882085827,7.00824444670465,-22.08%
12256,GTHX,Health Care,Biotechnology Life Sciences,15.0,17.99,19.93%
12257,ARGX,Health Care,Biotechnology Life Sciences,23.0,294.09,1178.65%
12258,BEDU,Consumer Discretionary,Hotels Leisure & Consumer Services,50.447413704167,22.2589830508475,-55.88%
12259,SGH,Information Technology,Semiconductors,6.725,18.815,179.78%
12260,CARS,Information Technology,Internet Software & IT Services,25.59,11.3,-55.84%
12261,APPN,Information Technology,Software,15.01,162.09,979.88%
12262,FLSS,Energy,Oil & Gas Equipment & Services ,31.0,0.09,-99.71%
12263,MTEHF,Materials,Precious Metals Gold Mining ,0.1338,0.0603,-54.93%
12264,DMAC,Health Care,Biotechnology Life Sciences,1.9,10.14,433.68%
12265,LRTTF,Materials,Precious Metals Gold Mining ,4.7616,0.4287,-91.00%
12266,TNTRQ,Information Technology,Software,7.27,0.01,-99.86%
12267,BY,Financials,Banks,18.8631856514487,14.7098138333434,-22.02%
12268,PIXY,Industrials,Commercial & Professional Services,739199.999999999,5976.0,-99.19%
12269,AMSSY,Information Technology,Semiconductors,37.4616134068204,8.78076673370805,-76.56%
12270,NDRA,Health Care,Health Crare Equipment & Technology,78.0,15.0,-80.77%
12271,MYO,Health Care,Health Crare Equipment & Technology,222.0,6.73,-96.97%
12272,IMRN,Health Care,Biotechnology Life Sciences,8.355,6.37,-23.76%
12273,ATNX,Health Care,Biotechnology Life Sciences,N/A,N/A,nan%
12274,BOMN,Consumer Discretionary,Media,N/A,N/A,nan%
12275,ADOM,Consumer Discretionary,Auotomobiles & Components,N/A,N/A,nan%
12276,FRSX,Real Estate,Auotomobiles & Components,68.1899999999999,24.48,-64.10%
12277,ILVOF,Consumer Staples,Food Products,0.9,2.75,205.56%
12278,ATUS,Communication Services,Media,26.5809785831354,37.87,42.47%
12279,SAFE,Real Estate,Real Estate,16.3307080920177,67.6073234507977,313.99%
12280,SGBX,Industrials,Construction & Engineering,46.1322081575246,2.85982184716362,-93.80%
12281,GPMT,Financials,Diversified Financials,9.73028198253978,6.8309453942845,-29.80%
12282,CKISY,Utilities,Electric Utilities,31.0512054032341,22.2553179466685,-28.33%
12283,ESQ,Financials,Banks,14.9390188027718,18.7986734967338,25.84%
12284,ATXI,Health Care,Pharmaceuticals,9281.25000000002,6693.75000000001,-27.88%
12285,CKPT,Health Care,Biotechnology Life Sciences,50.0,26.5,-47.00%
12286,EVLLF,Industrials,Commercial & Professional Services,0.2386,0.42,76.03%
12287,VSQTF,Consumer Discretionary,Hotels Leisure & Consumer Services,0.903,0.4397,-51.31%
12288,MRSN,Health Care,Biotechnology Life Sciences,14.0,26.61,90.07%
12289,NNGRY,Financials,Life Health & Multi-line Insurance,12.7545879323219,17.7897768297431,39.48%
12290,APRN,Consumer Discretionary,Internet & Catalog Retail,1800.0,67.08,-96.27%
12291,ALRN,Health Care,Biotechnology Life Sciences,2.242,20.8,827.74%
12292,EDDYF,Materials,Precious Metals Gold Mining ,0.0185,0.033,78.38%
12293,ZPAS,Information Technology,Internet Software & IT Services,0.74,0.1865,-74.80%
12294,LBUY,Information Technology,Internet Software & IT Services,0.756756,0.137,-81.90%
12295,HDVW,Information Technology,Computers Electronics,2.0,0.002,-99.90%
12296,RBB,Financials,Banks,19.7224857421739,13.7661838218166,-30.20%
12297,FLYLF,Industrials,Aerospace & Defense ,1.7085,0.5293,-69.02%
12298,SNNAQ,Health Care,Pharmaceuticals,0.053,0.0051,-90.38%
12299,RDFN,Real Estate,Real Estate,21.7,68.63,216.27%
12300,LXXGF,Health Care,Health Crare Equipment & Technology,N/A,N/A,nan%
12301,PKLBF,Information Technology,Software,1.64,0.06235,-96.20%
12302,STLHF,Materials,Precious Metals Gold Mining ,1.22,2.235,83.20%
12303,KTNNF,Materials,Precious Metals Gold Mining ,4.0,1.04,-74.00%
12304,RETC,Information Technology,Software,1.09,0.0005,-99.95%
12305,CODX,Health Care,Health Crare Equipment & Technology,5.81,9.3,60.07%
12306,SMPL,Consumer Staples,Food Products,12.0,31.36,161.33%
12307,MTTRY,Consumer Discretionary,Specialty Retail,1.72738968786001,1.38693929267959,-19.71%
12308,MTAGF,Consumer Discretionary,Specialty Retail,29.754029576119,4.32459546124864,-85.47%
12309,XELA,Information Technology,Internet Software & IT Services,116400.0,4983.6,-95.72%
12310,JBGS,Real Estate,Real Estate,29.750551048918,27.4395906382756,-7.77%
12311,BHF,Financials,Life Health & Multi-line Insurance,70.0,36.205,-48.28%
12312,GSBD,Financials,Diversified Financials,8.35256684681578,13.2561377198699,58.71%
12313,HRGG,Financials,Banks,12.22,12.05,-1.39%
12314,KALA,Health Care,Pharmaceuticals,924.5,339.0,-63.33%
12315,CLXT,Health Care,Biotechnology Life Sciences,112.5,42.2,-62.49%
12316,TRTX,Financials,Diversified Financials,9.07497795311563,7.43325351417416,-18.09%
12317,PETQ,Health Care,Health Care Providers (non-HMO),23.32,38.45,64.88%
12318,EFBI,Financials,Banks,14.0677172642659,15.6640544133385,11.35%
12319,ICNAF,Consumer Staples,Household & Personal Products,0.0067,0.44,6467.16%
12320,VIBI,Health Care,Pharmaceuticals,0.55,0.0007,-99.87%
12321,CBBWF,Materials,Precious Metals Gold Mining ,0.0869,0.048,-44.76%
12322,ZKIN,Materials,Aluminum Steel,8.45,2.59,-69.35%
12323,OPTI,Consumer Staples,Food Products,3.1,0.0666,-97.85%
12324,WGMCF,Materials,Precious Metals Gold Mining ,0.0322,0.1182,267.08%
12325,SBHMY,Health Care,Pharmaceuticals,13.8166793510355,17.2675705621348,24.98%
12326,TRMT,Financials,Diversified Financials,12.1997443798642,3.55913103634365,-70.83%
12327,ZLAB,Health Care,Biotechnology Life Sciences,27.93,135.34,384.57%
12328,KRYS,Health Care,Biotechnology Life Sciences,10.64,60.0,463.91%
12329,DESP,Consumer Discretionary,Hotels Leisure & Consumer Services,31.78,12.81,-59.69%
12330,CELC,Health Care,Biotechnology Life Sciences,14.29,9.16,-35.90%
12331,NEWA,Industrials,Industrial Machinery,8.93,3.29,-63.16%
12332,TDW,Energy,Oil & Gas Equipment & Services ,236.090715269432,8.64,-96.34%
12333,INTV,Information Technology,Software,0.5,4.125,725.00%
12334,CBDC,Materials,Precious Metals Gold Mining ,1.27,0.019,-98.50%
12335,BPRN,Financials,Banks,24.7941955434626,21.0863773583973,-14.95%
12336,DTCWY,Real Estate,Real Estate,19.9062023107672,26.6867181229313,34.06%
12337,VNTR,Materials,Specialty Chemicals ,2839849.95,455201.13,-83.97%
12338,HUSN,Financials,Diversified Financials,13546.2555066079,797.356828193832,-94.11%
12339,ZEAL,Health Care,Biotechnology Life Sciences,17.82,35.94,101.68%
12340,RNGR,Energy,Oil & Gas Equipment & Services ,14.0324216781487,3.59198417077786,-74.40%
12341,IMTE,Information Technology,Computers Electronics,60.0,39.0,-35.00%
12342,ARPO,Health Care,Pharmaceuticals,90.0,14.7,-83.67%
12343,EWLU,Consumer Staples,Household & Personal Products,3.0,2.7,-10.00%
12344,TRRSF,Financials,Insurance Brokers & Reinsurance,0.12125,17.435,14279.38%
12345,BIRDF,Industrials,Construction & Engineering,6.02530084708506,5.3040736280034,-11.97%
12346,CSSE,Communication Services,Media,8.57302062277236,19.99,133.17%
12347,BRQS,Information Technology,Computers Electronics,N/A,N/A,nan%
12348,MBIO,Health Care,Biotechnology Life Sciences,147.0,56.775,-61.38%
12349,PRVCF,Materials,Precious Metals Gold Mining ,0.65,0.0235,-96.38%
12350,CNTTQ,Health Care,Pharmaceuticals,0.0998,0.215,115.43%
12351,SMNNY,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury,13.98,23.5299,68.31%
12352,MFGP,Information Technology,Software,17.0150603794304,5.14211358447058,-69.78%
12353,NES,Energy,Oil & Gas Equipment & Services ,0.49,2.13,334.69%
12354,QD,Financials,Diversified Financials,29.18,1.38,-95.27%
12355,CGBD,Financials,Diversified Financials,7.67559481883607,6.99272585345514,-8.90%
12356,MDB,Information Technology,Internet Software & IT Services,32.07,359.04,1019.55%
12357,REDU,Consumer Discretionary,Hotels Leisure & Consumer Services,83.05,30.45,-63.34%
12358,FAT,Consumer Discretionary,Restaurants,8.56968436447841,4.83019860043171,-43.64%
12359,SE,Information Technology,Software,16.26,199.05,1124.17%
12360,LYL,Financials,Diversified Financials,N/A,N/A,nan%
12361,BEST,Industrials,Transportation Air Freight & Marine,210.4,40.8,-80.61%
12362,PETZ,Consumer Staples,Food Products,128.2,37.0,-71.14%
12363,MDNA,Health Care,Biotechnology Life Sciences,N/A,N/A,nan%
12364,FUV,Consumer Discretionary,Auotomobiles & Components,N/A,N/A,nan%
12365,OMP,Energy,Coal & Consumable Fuels ,10.4864908819899,10.6226615297586,1.30%
12366,SECO,Consumer Discretionary,Internet & Catalog Retail,N/A,N/A,nan%
12367,RYB,Consumer Discretionary,Hotels Leisure & Consumer Services,N/A,N/A,nan%
12368,ROKU,Communication Services,Media,23.5,332.02,1312.85%
12369,DCPH,Health Care,Biotechnology Life Sciences,17.65,57.07,223.34%
12370,NCNA,Health Care,Biotechnology Life Sciences,403.75,112.25,-72.20%
12371,NC,Energy,Coal & Consumable Fuels ,9.6543162076489,24.2414003758693,151.09%
12372,PQG,Materials,Specialty Chemicals ,N/A,N/A,nan%
12373,PDLB,Financials,Banks,10.6810035842294,7.53405017921147,-29.46%
12374,RYTM,Health Care,Biotechnology Life Sciences,30.0,29.73,-0.90%
12375,MAXR,Industrials,Aerospace & Defense ,53.6598971101517,38.47551453505,-28.30%
12376,SWCH,Information Technology,Internet Software & IT Services,19.9851207973301,16.0998614306916,-19.44%
12377,FFBW,Financials,Banks,9.83788395904437,10.02,1.85%
12378,RMNI,Information Technology,Software,9.61,4.43,-53.90%
12379,VERO,Health Care,Health Crare Equipment & Technology,1.125,25.95,2206.67%
12380,CARG,Information Technology,Internet Software & IT Services,27.58,31.73,15.05%
12381,KIDS,Health Care,Health Crare Equipment & Technology,19.22,41.25,114.62%
12382,NEXT,Energy,Coal & Consumable Fuels ,9.82,2.09,-78.72%
12383,OPTN,Health Care,Pharmaceuticals,19.0,4.14,-78.21%
12384,BAND,Communication Services,Diversified Telecommunication Services,21.19,153.67,625.20%
12385,FINV,Financials,Diversified Financials,9.72758402534082,2.23001951585533,-77.08%
12386,ERYP,Health Care,Biotechnology Life Sciences,244.0,92.3,-62.17%
12387,JT,Financials,Diversified Financials,N/A,N/A,nan%
12388,XFOR,Health Care,Biotechnology Life Sciences,84.1799999999998,6.43,-92.36%
12389,SAIL,Information Technology,Software,13.0,53.24,309.54%
12390,BPMP,Energy,Coal & Consumable Fuels ,11.8517247708979,9.36114357562813,-21.01%
12391,EYE,Consumer Discretionary,Specialty Stores,27.83,45.29,62.74%
12392,NEXA,Materials,Precious Metals Gold Mining ,13.5603177903864,8.77944267000386,-35.26%
12393,MBIN,Financials,Banks,10.3584042908493,17.8232829861683,72.07%
12394,INVVY,Health Care,Pharmaceuticals,13.2259906396256,7.2312,-45.33%
12395,LOMA,Materials,Construction Materials ,14.9742678040726,4.3134307726017,-71.19%
12396,ALTR,Information Technology,Software,18.31,58.18,217.75%
12397,FNKO,Consumer Discretionary,Distributors Multiline Retail,7.07,10.38,46.82%
12398,AQUA,Industrials,Industrial Machinery,20.88,26.98,29.21%
12399,ALNA,Health Care,Biotechnology Life Sciences,N/A,N/A,nan%
12400,SPRO,Health Care,Biotechnology Life Sciences,11.5,19.39,68.61%
12401,ACMR,Information Technology,Semiconductor Equipment,2.01666666666667,27.0833333333333,1242.98%
12402,HX,Financials,Diversified Financials,N/A,N/A,nan%
12403,NAOV,Health Care,Health Crare Equipment & Technology,116.0,15.282,-86.83%
12404,LOV,Information Technology,Internet Software & IT Services,N/A,N/A,nan%
12405,MRBK,Financials,Banks,7.60400231217031,8.79522177693679,15.67%
12406,ITJTY,Industrials,Commercial & Professional Services,23.1280114075691,20.2577616159007,-12.41%
12407,MCB,Financials,Banks,37.21,36.27,-2.53%
12408,CBTX,Financials,Banks,N/A,N/A,nan%
12409,IFRX,Health Care,Biotechnology Life Sciences,15.0,5.03,-66.47%
12410,FEDU,Consumer Discretionary,Hotels Leisure & Consumer Services,181.230742896268,21.6,-88.08%
12411,APLS,Health Care,Biotechnology Life Sciences,14.03,57.2,307.70%
12412,SOGO,Information Technology,Internet Software & IT Services,13.5,8.15,-39.63%
12413,EXDW,Consumer Discretionary,Hotels Leisure & Consumer Services,0.35,0.3,-14.29%
12414,ESIFF,Financials,Diversified Financials,0.0756,0.148695,96.69%
12415,ITMSF,Information Technology,Software,0.218,0.56278,158.16%
12416,CASA,Information Technology,Communications Equipment,N/A,N/A,nan%
12417,LFIN,Financials,Diversified Financials,5.0,0.29,-94.20%
12418,ELIXF,Financials,Diversified Financials,36.85,0.889,-97.59%
12419,NLLGF,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury,8.76005039936937,3.46412273590214,-60.46%
12420,NMRK,Real Estate,Real Estate,12.4758529879964,7.05482788908932,-43.45%
12421,CUE,Health Care,Biotechnology Life Sciences,11.63,12.51,7.57%
12422,SCPH,Health Care,Pharmaceuticals,14.1,5.29,-62.48%
12423,YCBD,Health Care,Pharmaceuticals,249.75,132.75,-46.85%
12424,SFIX,Consumer Discretionary,Internet & Catalog Retail,15.15,58.72,287.59%
12425,SBT,Financials,Banks,11.8934364899691,4.54,-61.83%
12426,LOOP,Materials,Chemicals,15.25,8.3,-45.57%
12427,CEIX,Energy,Coal & Consumable Fuels ,20.743887104192,6.72195173129098,-67.60%
12428,IESCF,Energy,Oil & Gas Equipment & Services ,0.0001,0.0068,6700.00%
12429,RETO,Materials,Construction Materials ,1057.0,66.45,-93.71%
12430,CRCW,Information Technology,Internet Software & IT Services,3.3,5.78,75.15%
12431,LNEGY,Energy,Oil & Gas Exploration & Production ,13.9418621165382,24.9416265684916,78.90%
12432,BOXL,Information Technology,Computers Electronics,63.84,12.24,-80.83%
12433,WSC,Industrials,Construction & Engineering,10.5,23.17,120.67%
12434,ODT,Health Care,Pharmaceuticals,N/A,N/A,nan%
12435,QTRX,Health Care,Biotechnology Life Sciences,17.47,46.5,166.17%
12436,CURO,Financials,Diversified Financials,13.0315182009961,13.5010369959056,3.60%
12437,LBC,Financials,Banks,5.09469484625487,9.17926331171595,80.17%
12438,DNLI,Health Care,Biotechnology Life Sciences,21.45,83.76,290.49%
12439,EXXBF,Information Technology,Software,1.1236,0.05,-95.55%
12440,PRRVF,Materials,Precious Metals Gold Mining ,0.1294,0.1,-22.72%
12441,XMMRF,Information Technology,Software,0.97,0.61,-37.11%
12442,STZHF,Materials,Aluminum Steel,13.6134313268454,15.5293661561505,14.07%
12443,SMBZF,Energy,Oil & Gas Exploration & Production ,0.04,0.0012,-97.00%
12444,NPIFF,Utilities,Multi-Utilities Water Utilities Power,8.94043530160866,31.6774752500071,254.32%
12445,FTNW,Industrials,Construction & Engineering,0.88,1.5,70.45%
12446,CALRF,Materials,Precious Metals Gold Mining ,0.035,0.46,1214.29%
12447,LNNTF,Information Technology,Software,0.17,0.0495,-70.88%
12448,LBRT,Energy,Oil & Gas Equipment & Services ,16.1278794551874,10.1057941008968,-37.34%
12449,VRRCF,Materials,Precious Metals Gold Mining ,0.2136,0.2461,15.22%
12450,AMSLF,Materials,Precious Metals Gold Mining ,0.09,0.011,-87.78%
12451,ILPT,Real Estate,Real Estate,17.7096945700785,20.951303909111,18.30%
12452,ASNT,Information Technology,Software,3.0,0.0011,-99.96%
12453,CWBR,Health Care,Biotechnology Life Sciences,33.3,40.2,20.72%
12454,DOGZ,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury,100.0,42.2,-57.80%
12455,ZOM,Health Care,Pharmaceuticals,0.8291,0.2306,-72.19%
12456,HJLI,Health Care,Health Crare Equipment & Technology,131.0,8.65,-93.40%
12457,LX,Financials,Diversified Financials,0.937503997204343,5.87035213202719,526.17%
12458,ICLK,Communication Services,Media,80.0,85.4,6.75%
12459,HHPHF,Materials,Precious Metals Gold Mining ,2.9916,0.01364,-99.54%
12460,SXOOF,Materials,Precious Metals Gold Mining ,0.01,0.0855,755.00%
12461,RAZFF,Information Technology,Computers Electronics,0.5,0.2975,-40.50%
12462,BHHKF,Health Care,Pharmaceuticals,0.9469,0.0848,-91.04%
12463,WXXWY,Health Care,Biotechnology Life Sciences,3.53666666666667,26.31,643.92%
12464,ESTRF,Industrials,Commercial & Professional Services,10.5,0.042595,-99.59%
12465,ZZHGF,Financials,Insurance Brokers & Reinsurance,8.9,5.053735,-43.22%
12466,ONVVF,Health Care,Health Crare Equipment & Technology,1.51,0.032,-97.88%
12467,AVYA,Information Technology,Software,N/A,N/A,nan%
12468,NOVKY,Energy,Oil & Gas Exploration & Production ,66.2355176055937,162.741560638719,145.70%
12469,KALO,Health Care,Health Crare Equipment & Technology,0.0001,0.038,37900.00%
12470,AIKO,Real Estate,Real Estate,1.72,2.12,23.26%
12471,VMD,Health Care,Health Care Providers (non-HMO),1.7936,7.76,332.65%
12472,PFFOF,Materials,Precious Metals Gold Mining ,0.0785,0.07549,-3.83%
12473,CBBHF,Materials,Precious Metals Gold Mining ,0.65,0.133,-79.54%
12474,WFSTF,Materials,Paper & Forest Products,1.20058622996512,0.942361601108738,-21.51%
12475,PGXPF,Materials,Precious Metals Gold Mining ,0.0064,0.1175,1735.94%
12476,FHGDF,Information Technology,Software,0.049,0.045,-8.16%
12477,VYNE,Health Care,Pharmaceuticals,2067.12,113.76,-94.50%
12478,GTES,Industrials,Industrial Machinery,18.5,12.76,-31.03%
12479,EYEN,Health Care,Pharmaceuticals,9.92,6.06,-38.91%
12480,SLDB,Health Care,Biotechnology Life Sciences,339.3,113.7,-66.49%
12481,AGS,Consumer Discretionary,Hotels Leisure & Consumer Services,18.5,7.2,-61.08%
12482,ITRG,Materials,Precious Metals Gold Mining ,9.675,9.8,1.29%
12483,REKR,Industrials,Commercial & Professional Services,3.0,8.07,169.00%
12484,FNNZF,Health Care,Pharmaceuticals,0.788,0.047,-94.04%
12485,FFMGF,Materials,Precious Metals Gold Mining ,0.2669,0.3141,17.68%
12486,CWVLF,Energy,Oil & Gas Exploration & Production ,0.0420605099279225,0.11295,168.54%
12487,SROYF,Materials,Precious Metals Gold Mining ,1.4115937684006,0.785529849623455,-44.35%
12488,SMPBF,Information Technology,Software,0.1307,0.0001,-99.92%
12489,XXMMF,Materials,Precious Metals Gold Mining ,0.029,0.3061,955.52%
12490,IFS,Financials,Banks,31.154627741929,26.1182658792324,-16.17%
12491,CBBLF,Materials,Precious Metals Gold Mining ,0.0451989097056895,0.027602387606528,-38.93%
12492,NINE,Energy,Oil & Gas Equipment & Services ,26.1,2.72,-89.58%
12493,COLD,Real Estate,Real Estate,14.9445971488195,33.9416785725609,127.12%
12494,ADT,Industrials,Commercial & Professional Services,10.1167742944879,7.36465021629331,-27.20%
12495,CNMVF,Materials,Precious Metals Gold Mining ,0.1493,0.08,-46.42%
12496,BKRIY,Financials,Banks,9.31170127349316,3.83592826265743,-58.81%
12497,COTQF,Health Care,Biotechnology Life Sciences,1.27,0.0262,-97.94%
12498,SII,Financials,Diversified Financials,30.0862060303876,26.5682012234793,-11.69%
12499,WFG,Materials,Paper & Forest Products,33.8756325323094,61.4571335203548,81.42%
12500,CMETF,Materials,Precious Metals Gold Mining ,0.027,0.0155,-42.59%
12501,ICOTF,Health Care,Biotechnology Life Sciences,0.6,0.9758,62.63%
12502,PAGS,Information Technology,Internet Software & IT Services,29.2,56.88,94.79%
12503,ENTX,Health Care,Biotechnology Life Sciences,6.28,1.08,-82.80%
12504,JSNSF,Consumer Staples,Food & Stapes Retailing,2.08030741498959,2.23314309918645,7.35%
12505,CAAP,Industrials,Transportation Air Freight & Marine,16.4,3.99,-75.67%
12506,IPIC,Consumer Discretionary,Restaurants,15.14,0.431,-97.15%
12507,OSS,Information Technology,Computers Electronics,4.88,4.0,-18.03%
12508,VICI,Real Estate,Real Estate,13.4145598779796,21.6728584308909,61.56%
12509,FTSI,Energy,Oil & Gas Equipment & Services ,412.2,19.2,-95.34%
12510,CEPU,Utilities,Multi-Utilities Water Utilities Power,14.4998848171451,2.33911378140349,-83.87%
12511,SLLTF,Materials,Precious Metals Gold Mining ,N/A,N/A,nan%
12512,ACET,Health Care,Biotechnology Life Sciences,118.16,14.05,-88.11%
12513,ALRGF,Materials,Precious Metals Gold Mining ,0.1268,0.17,34.07%
12514,GGGRF,Consumer Staples,Beverages Tobacco,0.0579,0.0011,-98.10%
12515,NPPTF,Information Technology,Software,0.3986,0.2997,-24.81%
12516,GAME,Information Technology,Software,38.586,32.87144,-14.81%
12517,UCCPF,Communication Services,Diversified Telecommunication Services,0.2452,0.0747,-69.54%
12518,VSSSF,Information Technology,Software,0.0503,0.027,-46.32%
12519,KRKKF,Financials,Diversified Financials,66.435,66.43497,-0.00%
12520,ORRCF,Materials,Precious Metals Gold Mining ,0.01,1.44,14300.00%
